Carrier_ID,Lookup,Is_Active
2002102809311828200197F32,Progressive Casualty Insurance,0
2002102809311830200197F46,Progressive Casualty Insurance,0
2002102809311831200197F50,Progressive Casualty Insurance,0
2002102809311833200197F64,Progressive Casualty Insurance,0
2002102809311834200197F6E,Progressive Casualty Insurance OH,0
2002102809311835200197F78,Progressive Casualty Insurance,0
2002102809311836200197F82,Progressive Casualty Insurance,0
2002102809311837200197F8C,Progressive Casualty Insurance,0
2002102809311838200197F96,Progressive Casualty Insurance,0
2002102809311839200197FA0,Progressive Casualty Insurance,0
2002102809311840200197FAA,Progressive Casualty Insurance,0
2002102809311841200197FB4,Progressive Casualty Insurance,0
2002102809311842200197FBE,Progressive Casualty Insurance,0
2002102809311843200197FC8,Progressive Casualty Insurance,0
2002102809311844200197FD2,Progressive Casualty Insurance OH,0
2002102809311845200197FDC,Progressive Casualty Insurance OK,0
2002102809311846200197FE6,Progressive Casualty Insurance,0
2002102809311847200197FF0,Progressive Casualty Insurance,0
2002102809311848200197FFB,Progressive Casualty Insurance,0
2002102809311849200198005,Progressive Casualty Insurance,0
200210280931185020019800F,Progressive Casualty Insurance,0
2002102809311851200198019,Progressive Casualty Insurance,0
2002102809311852200198023,Progressive Casualty Insurance,0
200210280931185320019802D,Progressive Casualty Insurance,0
2002102809311855200198041,Progressive Casualty Insurance,0
200210280931185620019804B,Progressive Casualty Insurance,0
2002102809311857200198055,Progressive Casualty Insurance,0
2002102809311859200198069,Progressive Casualty Insurance,0
2002102809311860200198073,Progressive Casualty Insurance,0
200210280931186120019807D,Progressive Casualty Insurance,0
2002102809311862200198091,Progressive Casualty Insurance,0
200210280931186420019809B,Progressive Casualty Insurance,0
20021028093118653001980A5,Progressive Casualty Insurance,0
20021028093118673001980B9,Progressive Casualty Insurance,0
20021028093118683001980C3,Progressive Casualty Insurance,0
20021028093118693001980CD,Progressive Casualty Insurance,0
20021028093118703001980D7,Progressive Casualty Insurance,0
20021028093118713001980E1,Progressive Casualty Insurance,0
20021028093118723001980EB,Progressive Casualty Insurance,0
20021028093118733001980F5,Progressive Casualty Insurance,0
2002102809311875300198109,Progressive Casualty Insurance,0
2002102809311876300198113,Progressive Casualty Insurance,0
200210280931187730019811D,Progressive Casualty Insurance,0
2002102809311878300198131,Progressive Casualty Insurance,0
2002102809311879300198131,Progressive Casualty Insurance,0
200210280931188030019813B,Progressive Casualty Insurance,0
2002102809311881300198145,Progressive Casualty Insurance,0
200210280931188230019814F,Progressive Casualty Insurance,0
2002102809311883300198159,Progressive Casualty Insurance,0
2002102809311884300198163,Progressive Casualty Insurance,0
2002102809311886300198177,Progressive Casualty Insurance,0
2002102809311887300198181,Progressive Casualty Insurance,0
200210280931188830019818B,Progressive Casualty Insurance,0
2002102809311889300198195,Progressive Diversified Insura,0
200210280931189030019819F,Progressive Insurance CO of Ca,0
20021028093118923001981B3,Protected Home Mutual Life Ins,0
20021028093118953001981D1,Protective Life Guidestar Heal OK,0
20021028093118973001981E5,Providence Mutual Fire Insuran RI,0
200210280931190130019820D,Provident Mutual Life Insuranc DE,0
2002102809311907300198249,Public Service Mutual Insuranc,0
2002102809311908300198253,Public Service Mutual Insuranc,0
2002102809311910300198267,Public Service Mutual Insuranc,0
2002102809311911300198271,Public Service Mutual Insuranc,0
200210280931191230019827B,Public Service Mutual Insuranc,0
2002102809311913300198285,Public Service Mutual Insuranc,0
200210280931191430019828F,Public Service Mutual Insuranc,0
20021028093119163001982A3,Public Service Mutual Insuranc,0
20021028093119173001982AD,Public Service Mutual Insuranc,0
20021028093119183001982B8,Public Service Mutual Insuranc,0
20021028093119193001982C2,Public Service Mutual Insuranc,0
20021028093119203001982CC,Public Service Mutual Insuranc,0
20021028093119253001982FE,Qual - Med Plans for Health,0
2002102809311926300198308,Qual - Med Plans for Health,0
2002102809311927300198312,Quantum / Employee Assistance,0
2002102809311930300198330,Ranger Insurance CO TX,0
2002102809311932300198344,Raytheon CO,0
200210280931193330019834E,Redwood Fire & Casualty Insura CA,0
2002102809311935400198362,Regal Life of America Insuranc TX,0
200210280931193640019836C,Regence Blue Cross - Blue Shie OR,0
2002102809311938400198380,Regence Blue Cross - Blue Shie OR,0
200210280931193940019838A,Regence Blue Cross - Blue Shie,0
2002102809311940400198394,Regence Blue Shield,0
200210280931194140019839E,Regence Blue Shield of Idaho ID,0
20021028093119434001983B2,Regence Blue Shield of Oregon OR,0
20021028093119444001983BC,Regence Blue Shield of Washing WA,0
20021028093119474001983DA,Regent Insurance CO,0
20021028093119484001983E4,Regional Medical Administrator NC,0
20021028093119494001983EE,Rehabilitation Network Corp,0
2002102809311951400198402,"Reinsurance Management, Inc",0
2002102809311953400198416,Reliable Life Insurance CO LA,0
2002102809311956400198434,Reliance Insurance CO,0
200210280931195740019843E,Reliance Insurance CO CA,0
2002102809311959400198452,Reliance Standard Life Insuran,0
200210280931196040019845C,Reliance Standard Life Insuran,0
200210280931196340019847A,Reliance Standard Life Insuran,0
2002102809311964400198484,Reliance Standard Life Insuran,0
200210280931196540019848E,Reliance Standard Life Insuran,0
2002102809311966400198498,Reliance Standard Life Insuran,0
20021028093119684001984AC,Reliance Standard Life Insuran,0
20021028093119694001984B6,Reliance Standard Life Insuran,0
20021028093119704001984C0,Reliance Standard Life Insuran,0
20021028093119714001984CA,Reliance Standard Life Insuran,0
20021028093119724001984D4,Reliance Standard Life Insuran,0
20021028093119734001984DE,Reliance Standard Life Insuran,0
20021028093119754001984F2,Reliance Standard Life Insuran,0
2002102809311978400198510,Reliance Standard Life Insuran,0
200210280931197940019851A,Reliance Standard Life Insuran,0
2002102809311980400198524,Reliance Standard Life Insuran,0
200210280931198140019852E,Reliance Standard Life Insuran,0
2002102809311982400198538,Reliance Standard Life Insuran,0
2002102809311983400198542,Reliance Standard Life Insuran,0
2002102809311985400198556,Reliance Standard Life Insuran,0
2002102809311986400198560,Reliance Standard Life Insuran,0
200210280931198740019856B,Reliance Standard Life Insuran,0
2002102809311988400198575,Reliance Standard Life Insuran,0
200210280931198940019857F,Reliance Standard Life Insuran,0
2002102809311990400198589,Reliance Standard Life Insuran,0
2002102809311991400198593,Reliance Standard Life Insuran,0
200210280931199240019859D,Reliastar Insurance CO,0
20021028093119934001985A7,Republic American Life Insuran,0
20021028093119944001985B1,Republic Indemnity CO of Ameri,0
20021028093119964001985C5,Republic Indemnity CO of Ameri,0
20021028093119974001985CF,Republic Western Insurance CO AZ,0
20021028093120004001985ED,Resource Group TX,0
20021028093120014001985F7,Resource Partner OH,0
2002102809312002400198601,Risco,0
200210280931200550019861F,"Risk Management Resources, Inc CA",0
2002102809312006500198629,Rite Aid Corp PA,0
200210280931200850019863D,Riverbend Government Benefits,0
2002102809312009500198647,Rli Corp,0
2002102809312012500198665,"Robert, Bouck & Associates",0
200210280931201350019866F,Robert Plan Corp NJ,0
2002102809312014500198679,Robert Plan Corp NY,0
200210280931201650019868D,Robert S. Weiss & CO CT,0
2002102809312017500198697,Rockford Health Plans,0
20021028093120215001986BF,Royal State Group,0
20021028093120225001986C9,Royal & Sunalliance GA,0
20021028093120245001986DD,Royal & Sunalliance AZ,0
20021028093120255001986E7,Royal & Sunalliance CA,0
20021028093120265001986F1,Royal & Sunalliance CA,0
20021028093120275001986FB,Royal & Sunalliance CA,0
200210280931202950019870F,Royal & Sunalliance CA,0
2002102809312030500198719,Royal & Sunalliance CA,0
2002102809312034500198741,Royal & Sunalliance CO,0
200210280931203550019874B,Royal & Sunalliance AZ,0
2002102809312036500198755,Royal & Sunalliance CT,0
200210280931203750019875F,Royal & Sunalliance GA,0
2002102809312038500198769,Royal & Sunalliance UT,0
2002102809312039500198773,Royal & Sunalliance,0
200210280931204050019877D,Royal & Sunalliance IL,0
2002102809312042500198791,Royal & Sunalliance NC,0
20021028093120445001987A5,Royal & Sunalliance NH,0
20021028093120455001987AF,Royal & Sunalliance,0
20021028093120475001987C3,Royal & Sunalliance MA,0
20021028093120485001987CD,Royal & Sunalliance,0
20021028093120495001987D7,Royal & Sunalliance WI,0
20021028093120505001987E1,Royal & Sunalliance UT,0
20021028093120525001987F5,Royal & Sunalliance,0
20021028093120535001987FF,Royal & Sunalliance,0
2002102809312054500198809,Royal & Sunalliance OR,0
2002102809312055500198813,Royal & Sunalliance,0
2002102809312057500198828,Royal & Sunalliance CO,0
2002102809312058500198832,Royal & Sunalliance CT,0
200210280931205950019883C,Royal & Sunalliance WI,0
2002102809312063500198864,Royal & Sunalliance SD,0
2002102809312065500198878,Royal & Sunalliance AZ,0
2002102809312066500198882,Royal & Sunalliance NH,0
2002102809312068500198896,Royal & Sunalliance UT,0
20021028093120715001988B4,Royal & Sunalliance,0
20021028093120735001988C8,Royal & Sunalliance NY,0
20021028093120746001988D2,Royal & Sunalliance NC,0
20021028093120756001988DC,Royal & Sunalliance NC,0
20021028093120786001988FA,Royal & Sunalliance,0
2002102809312079600198904,Royal & Sunalliance,0
200210280931208060019890E,Royal & Sunalliance,0
2002102809312082600198922,Royal & Sunalliance,0
200210280931208360019892C,Royal & Sunalliance NC,0
2002102809312085600198940,Royal & Sunalliance NC,0
200210280931208660019894A,Royal & Sunalliance TX,0
2002102809312087600198954,Royal & Sunalliance UT,0
200210280931208860019895E,Royal & Sunalliance NH,0
2002102809312089600198968,Royal & Sunalliance,0
2002102809312090600198972,Royal & Sunalliance IL,0
200210280931209160019897C,Royal & Sunalliance USA CT,0
2002102809312092600198986,Rskco Claim Services OR,0
200210280931209460019899A,Rskco Claims Services CA,0
20021028093120956001989A4,Rural Mutual Insurance CO WI,0
20021028093120966001989AE,Rural Mutual Insurance CO WI,0
20021028093120986001989C2,Rural Mutual Insurance CO,0
20021028093120996001989CC,S.E.I.U. Local 36 Benefit Fund,0
20021028093121026001989EA,Safeco Insurance CO of America,0
20021028093121036001989F4,Safeco Insurance CO of America,0
2002102809312106600198A12,Safeco Insurance CO of America CA,0
2002102809312107600198A1C,Safeco Insurance CO of America CA,0
2002102809312113600198A58,Safeco Insurance CO of America TN,0
2002102809312115600198A6C,Safeco Insurance CO of America VA,0
2002102809312117600198A80,Safeco Insurance CO of America WA,0
2002102809312118600198A8A,Safeco Insurance CO of America CA,0
2002102809312119600198A94,Safeco Insurance CO of America VA,0
2002102809312121600198AA8,"Safeguard Health Enterprises,",0
2002102809312122600198AB2,Safety National Casualty Corp,0
2002102809312123600198ABC,Saif Corp,0
2002102809312125600198AD0,San Diego Electrical Health CA,0
2002102809312126600198ADB,Scor Reinsurance,0
2002102809312129600198AF9,Scpie Underwriters,0
2002102809312130600198B03,Scpie Underwriters,0
2002102809312132600198B17,Scpie Underwriters,0
2002102809312133600198B21,Scpie Underwriters,0
2002102809312134600198B2B,Scpie Underwriters CA,0
2002102809312136600198B3F,Scpie Underwriters,0
2002102809312137600198B49,Scpie Underwriters,0
2002102809312139600198B5D,Scpie Underwriters,0
2002102809312142600198B7B,"Seabury & Smith, Inc",0
2002102809312144700198B8F,"Seabury & Smith, Inc",0
2002102809312145700198B99,"Seabury & Smith, Inc IA",0
2002102809312148700198BB7,Security Industrial Insurance LA,0
2002102809312149700198BC1,Security Life Insurance CO of America,0
2002102809312151700198BD5,Security National Life Insuran UT,0
2002102809312152700198BDF,Sedgwick CA,0
2002102809312153700198BE9,Seibels Bruce Insurance Group SC,0
2002102809312159700198C25,Selective Insurance CO VA,0
2002102809312160700198C2F,Selective Insurance CO of Amer NJ,0
2002102809312161700198C39,Self Funding Administrators MD,0
2002102809312163700198C4D,Self Insured Benefit Administr,0
2002102809312167700198C75,Seneca,0
2002102809312168700198C7F,Sentry Insurance Mutual CO AZ,0
2002102809312172700198CA7,Sentry Select Insurance CO,0
2002102809312174700198CBB,Sequoia Citation Insurance CO CA,0
2002102809312175700198CC5,Sequoia Citation Insurance CO,0
2002102809312176700198CCF,Sequoia Citation Insurance CO CA,0
2002102809312177700198CD9,Servco Life Insurance CO TX,0
2002102809312179700198CED,Service Life & Casualty TX,0
2002102809312180700198CF7,"Sheffield Olson & McQueen, Inc",0
2002102809312182700198D0B,Shelby Insurance CO AL,0
2002102809312183700198D15,Shelter Insurance Companies,0
2002102809312185700198D29,Shenandoah Life Insurance CO VA,0
2002102809312188700198D47,Sigma Administrators UT,0
2002102809312191700198D65,Silver State Medical Administr NV,0
2002102809312193700198D79,Skandia Southeast Companies FL,0
2002102809312194700198D83,Society's Insurance WI,0
2002102809312196700198D98,Sons of Norway,0
2002102809312198700198DAC,South Carolina Farm Bureau Mut SC,0
2002102809312199700198DB6,South Georgia Health Partners GA,0
2002102809312203700198DDE,Southern California Edison CO CA,0
2002102809312205700198DF2,Southern California Pipe Trade,0
2002102809312206700198DFC,"Southern Group Administrators,",0
2002102809312208700198E10,Southern Guaranty Insurance CO AL,0
2002102809312209700198E1A,Southern Guaranty Insurance CO GA,0
2002102809312210700198E24,Southern Guaranty Insurance CO AL,0
2002102809312211700198E2E,Southern Pioneer Life AR,0
2002102809312212700198E38,"Southern Risk Services, Inc AL",0
2002102809312214800198E4C,"Southern Risk Services, Inc MS",0
2002102809312215800198E56,"Southern Risk Services, Inc NC",0
2002102809312216800198E60,"Southern Risk Services, Inc AL",0
2002102809312217800198E6A,Southern Trust Insurance CO GA,0
2002102809312221800198E92,Southwest Business Corp TX,0
2002102809312224800198EB0,Southwest Service Administrato,0
2002102809312226800198EC4,Southwire CO GA,0
2002102809312231800198EF6,Spectara,0
2002102809312234800198F14,St Louis Labor Health Institut,0
2002102809312236800198F28,St Paul Companies,0
2002102809312237800198F32,Standard Insurance CO OR,0
2002102809312240800198F50,Standard Life & Casualty Insur SC,0
2002102809312241800198F5A,Standard Mutual Insurance CO IL,0
2002102809312243800198F6E,Standard Mutual Insurance CO IL,0
2002102809312244800198F78,Stanton Group,0
2002102809312246800198F8C,State Auto Insurance CO IA,0
2002102809312248800198FA0,State Automobile Mutual Insura SC,0
2002102809312250800198FB4,State Automobile Mutual Insura SC,0
2002102809312252800198FC8,State Automobile Mutual Insura,0
2002102809312253800198FD2,State Automobile Mutual Insura PA,0
2002102809312256800198FF0,State Automobile Mutual Insura OH,0
2002102809312257800198FFA,State Automobile Mutual Insura,0
2002102809312258800199004,State Automobile Mutual Insura SC,0
200210280931225980019900E,State Automobile Mutual Insura OH,0
2002102809312260800199018,State Automobile Mutual Insura,0
2002102809312261800199022,State Automobile Mutual Insura PA,0
200210280931226280019902C,State Automobile Mutual Insura SC,0
2002102809312263800199036,State Automobile Mutual Insura,0
2002102809312264800199040,State Automobile Mutual Insura SC,0
200210280931226580019904B,State Automobile Mutual Insura PA,0
2002102809312266800199055,State Compensation Insurance F CA,0
200210280931226780019905F,State Compensation Insurance F CA,0
2002102809312268800199069,State Compensation Insurance F CA,0
2002102809312269800199073,State Compensation Insurance F CA,0
2002102809312271800199087,State Compensation Insurance F CA,0
2002102809312272800199091,State Compensation Insurance F CA,0
200210280931227380019909B,State Compensation Insurance F CA,0
20021028093122758001990AF,State Compensation Insurance F CA,0
20021028093122768001990B9,State Compensation Insurance F CA,0
20021028093122788001990CD,State Compensation Insurance F CA,0
20021028093122798001990D7,State Compensation Insurance F CA,0
20021028093122808001990E1,State Compensation Insurance F CA,0
20021028093122829001990F5,State Compensation Insurance F CA,0
20021028093122839001990FF,State Compensation Insurance F CA,0
2002102809312284900199109,State Compensation Insurance F,0
2002102809312285900199113,State Compensation Insurance F CA,0
2002102809312287900199127,State Compensation Insurance F,0
2002102809312288900199131,State Compensation Insurance F CA,0
200210280931228990019913B,State Compensation Insurance F CA,0
200210280931229190019914F,State Compensation Insurance F CA,0
2002102809312292900199159,State Farm Insurance CO AL,0
2002102809312295900199177,State Farm Insurance CO,0
2002102809312296900199181,State Farm Insurance CO,0
20021028093123009001991A9,State Farm Insurance CO IL,0
20021028093123049001991D1,State Farm Insurance CO IN,0
20021028093123059001991DB,State Farm Insurance CO,0
20021028093123089001991F9,State Farm Insurance CO,0
2002102809312309900199203,State Farm Insurance CO AL,0
2002102809312311900199217,State Farm Insurance CO,0
2002102809312312900199221,State Farm Insurance CO,0
2002102809312314900199235,State Farm Insurance CO NE,0
2002102809312317900199253,State Farm Insurance CO,0
2002102809312319900199267,State Farm Insurance CO TX,0
200210280931232190019927B,State Farm Insurance CO,0
2002102809312322900199285,State Farm Insurance CO,0
200210280931232390019928F,State Farm Insurance CO UT,0
20021028093123269001992AD,State Life Insurance CO IN,0
20021028093123279001992B7,State Line Tpa,0
20021028093123289001992C1,State of Alaska Workers Comp D AK,0
20021028093123319001992DF,States General Insurance CO,0
20021028093123329001992E9,States General Insurance CO,0
20021028093123349001992FE,States General Insurance CO,0
2002102809312335900199308,States West Life Insurance CO WA,0
2002102809312336900199312,Statewide Insurance CO,0
200210280931233790019931C,Sun Life Assurance CO,0
2002102809312339900199330,Sun Life Assurance CO of Canad ON,0
200210280931234090019933A,Suntrust Mortgage Inc VA,0
2002102809312343900199358,Superior National,0
200210280931234890019938A,Superior National Insurance CO CA,0
20021028093123519001993A8,Surety Life Insurance CO NE,0
20021028093123530001993B2,Swiss Re America,0
20021028093123550001993C6,Swiss Re Life & Health America,0
20021028093123560001993D0,Swiss Reassurance,0
20021028093123570001993DA,Swiss Reassurance,0
20021028093123590001993EE,T.I.G. Specialty Insurance CA,0
20021028093123600001993F8,T.I.G. Specialty Insurance,0
2002102809312361000199402,T & m Financial,0
200210280931236200019940C,Taylor Employees Health & Dent MN,0
2002102809312366000199434,Teachers Insurance & Annuity A,0
2002102809312368000199448,Teamsters Industry Welfare Fun,0
200210280931237000019945C,Teamsters Local 145 Health Ser,0
2002102809312371000199466,Teamsters Local 145 Health Ser,0
2002102809312372000199470,"Tenco Services, Inc",0
2002102809312374000199484,"Tenco Services, Inc TN",0
200210280931237500019948E,"Tenco Services, Inc",0
2002102809312376000199498,"Tenco Services, Inc",0
20021028093123780001994AC,"Tenco Services, Inc",0
20021028093123790001994B6,"Tenco Services, Inc KY",0
20021028093123830001994DE,"Tenco Services, Inc",0
20021028093123840001994E8,"Tenco Services, Inc",0
20021028093123850001994F2,"Tenco Services, Inc TN",0
20021028093123860001994FC,"Tenco Services, Inc",0
2002102809312387000199506,"Tenco Services, Inc",0
2002102809312388000199510,"Tenco Services, Inc",0
200210280931238900019951A,"Tenco Services, Inc TN",0
2002102809312390000199524,"Tenco Services, Inc TN",0
200210280931239100019952E,"Tenco Services, Inc TN",0
2002102809312393000199542,"Tenco Services, Inc TN",0
200210280931239400019954C,"Tenco Services, Inc",0
2002102809312395000199556,"Tenco Services, Inc TN",0
2002102809312398000199574,Tennessee Managed Care,0
2002102809312401000199592,Texas Farm Bureau Mutual Insur TX,0
200210280931240200019959C,Texas Farm Bureau Mutual Insur,0
20021028093124030001995A6,Texas Life Insurance CO TX,0
20021028093124040001995B0,Texas Saving Life Insurance,0
20021028093124060001995C5,Texas Workers Compensation Com,0
20021028093124070001995CF,The Mega Life and Health Insura TX,0
20021028093124080001995D9,Thomas M Murphy & Associates CT,0
20021028093124100001995ED,Three Rivers Benefit Corp IA,0
20021028093124110001995F7,Three Rivers Benefit Corp IA,0
2002102809312414000199615,Tic International Corp,0
200210280931241500019961F,Tic International Corp,0
2002102809312417000199633,Topa Insurance CO CA,0
200210280931242100019965B,Touchpoint Health Plan WI,0
2002102809312422100199665,Tower Life Insurance CO,0
2002102809312424100199679,"Tr Paul, Inc CT",0
2002102809312425100199683,Trans - National Life Insuranc,0
200210280931242610019968D,Transatlantic Reinsurance CO,0
20021028093124311001996C9,Travelers Insurance TX,0
20021028093124341001996DD,Travelers Insurance CA,0
20021028093124361001996F1,Travelers Insurance CA,0
20021028093124371001996FB,Travelers Insurance CA,0
2002102809312444100199741,Travelers Insurance FL,0
2002102809312448100199769,Travelers Insurance HI,0
2002102809312449100199773,Travelers Insurance CO,0
200210280931245010019977D,Travelers Insurance IL,0
2002102809312452100199791,Travelers Insurance IA,0
20021028093124541001997A5,Travelers Insurance IN,0
20021028093124551001997AF,Travelers Insurance LA,0
20021028093124561001997B9,Travelers Insurance NH,0
20021028093124591001997D7,Travelers Insurance MA,0
20021028093124621001997F5,Travelers Insurance MO,0
2002102809312465100199813,Travelers Insurance CO,0
2002102809312468100199831,Travelers Insurance IA,0
200210280931246910019983B,Travelers Insurance KS,0
200210280931247110019984F,Travelers Insurance NH,0
2002102809312472100199859,Travelers Insurance NJ,0
2002102809312473100199863,Travelers Insurance CO,0
2002102809312475100199878,Travelers Insurance NY,0
20021028093124801001998AA,Travelers Insurance WI,0
20021028093124831001998C8,Travelers Insurance TX,0
20021028093124841001998D2,Travelers Insurance OR,0
20021028093124861001998E6,Travelers Insurance PA,0
20021028093124871001998F0,Travelers Insurance FL,0
2002102809312489100199904,Travelers Insurance MA,0
200210280931249010019990E,Travelers Insurance MA,0
2002102809312492200199922,Travelers Insurance IA,0
200210280931249320019992C,Travelers Insurance KS,0
2002102809312494200199936,Travelers Insurance TN,0
200210280931249620019994A,Travelers Insurance TX,0
2002102809312497200199954,Travelers Insurance TX,0
200210280931249820019995E,Travelers Insurance CO,0
2002102809312499200199968,Travelers Insurance NH,0
2002102809312500200199972,Travelers Insurance FL,0
2002102809312503200199990,Travelers Insurance VA,0
200210280931250420019999A,Travelers Insurance PA,0
20021028093125052001999A4,Travelers Insurance CO,0
20021028093125062001999AE,Travelers Protective Associati,0
20021028093125072001999B8,Trenwick America Reinsurance C,0
20021028093125132001999F4,Trinity Universal Insurance CO TX,0
2002102809312516200199A12,Truck Insurance Exchange AZ,0
2002102809312517200199A1C,Truck Insurance Exchange CA,0
2002102809312518200199A26,Truck Insurance Exchange AZ,0
2002102809312520200199A3A,Trustmark Insurance,0
2002102809312522200199A4E,Trustmark Insurance,0
2002102809312523200199A58,Trustmark Insurance IN,0
2002102809312524200199A62,Trustmark Insurance IL,0
2002102809312527200199A80,U.S. Able Life AR,0
2002102809312531200199AA8,Uici OK,0
2002102809312533200199ABC,Uici TX,0
2002102809312534200199AC6,"Umac, Inc",0
2002102809312535200199AD0,Underwriters Reinsurance CO CA,0
2002102809312538200199AEE,Unicare Health Plans of the Mi IL,0
2002102809312539200199AF8,Unicare Health Plans of the Mi,0
2002102809312540200199B02,Unicare Health Plans of the Mi IL,0
2002102809312542200199B16,Unicare Health Plans of the Mi MI,0
2002102809312544200199B2B,Unicare Life & Health Insuranc CA,0
2002102809312546200199B3F,Unicare Life & Health Insuranc,0
2002102809312548200199B53,Unigard Insurance CO WA,0
2002102809312550200199B67,Unigard Insurance CO WA,0
2002102809312551200199B71,Unigard Insurance Group CA,0
2002102809312557200199BAD,Union Central Insurance & Inve OH,0
2002102809312558200199BB7,Union Fidelity Insurance CO PA,0
2002102809312560200199BCB,"Union Health Service, Inc",0
2002102809312563300199BE9,Union Mutual & New England VT,0
2002102809312564300199BF3,Union National Life Insurance LA,0
2002102809312568300199C1B,Union Standard Insurance CO,0
2002102809312569300199C25,Unite,0
2002102809312571300199C39,United American Healthcare Cor,0
2002102809312577300199C75,United Equitable Group IL,0
2002102809312578300199C7F,United Farm Family Mutual Insu IN,0
2002102809312579300199C89,United Farm Family Mutual Insu,0
2002102809312581300199C9D,United Farm Family Mutual Insu,0
2002102809312583300199CB1,United Farm Family Mutual Insu IN,0
2002102809312585300199CC5,United Farm Family Mutual Insu,0
2002102809312592300199D0B,United Heritage Mutual Life In ID,0
2002102809312593300199D15,United Insurance CO of America LA,0
2002102809312596300199D33,United Insurance CO of America LA,0
2002102809312597300199D3D,United Insurance CO of America LA,0
2002102809312598300199D47,United Insurance CO of America LA,0
2002102809312600300199D5B,United Security Life Insurance,0
2002102809312602300199D6F,United States Life Insurance C NJ,0
2002102809312603300199D79,United States Life Insurance C PA,0
2002102809312606300199D97,United Transportation Union In,0
2002102809312610300199DBF,Univera Healthcare,0
2002102809312612300199DD3,Univera Healthcare,0
2002102809312613300199DDE,Universal Underwriters Group,0
2002102809312615300199DF2,Universal Underwriters Group,0
2002102809312616300199DFC,Unum Provident,0
2002102809312620300199E24,Usi Administrators TX,0
2002102809312622300199E38,Usi Administrators GA,0
2002102809312625300199E56,Usi Risk Management Services TX,0
2002102809312627300199E6A,Utah Farm Bureau,0
2002102809312629300199E7E,Utica National Insurance Group OH,0
2002102809312631400199E92,Utilities Mutual Insurance CO,0
2002102809312632400199E9C,Valero Energy Corp TX,0
2002102809312634400199EB0,Valero Healthcare Admission TX,0
2002102809312638400199EE2,Via Christi St. Francis,0
2002102809312640400199EEC,Via Christi St. Joseph Medical,0
2002102809312646400199F28,Victoria Insurance,0
2002102809312647400199F32,Virginia Farm Bureau Mutual In VA,0
2002102809312649400199F46,Virginia Health & Accident VA,0
2002102809312655400199F82,Virginia Mason Medical CTR,0
2002102809312656400199F8C,Virginia Surety CO,0
2002102809312658400199FA0,Vision Service Plan CA,0
2002102809312659400199FAA,Voluntary Plan Administrators CA,0
2002102809312662400199FC8,W.J. Jones Administrative Serv,0
2002102809312664400199FDC,W.J. Jones Administrative Serv,0
200210280931267140019A022,Walmart Benefits,0
200210280931267240019A02C,Ward Benefit Administrators,0
200210280931267540019A04A,Nova Pro Risk Solutions,0
200210280931267640019A054,Nova Pro Risk Solutions,0
200210280931267840019A068,Wasatch Crest Insurance CO UT,0
200210280931267940019A072,Watson Wyatt Worldwide,0
200210280931268140019A086,Watts Health Foundation,0
200210280931268240019A091,Wausau Insurance & Insurance C,0
200210280931268340019A09B,Wausau Insurance & Insurance C,0
200210280931268540019A0AF,Wausau Insurance & Insurance C,0
200210280931268640019A0B9,Wausau Insurance & Insurance C TX,0
200210280931268740019A0C3,Wausau Insurance & Insurance C NY,0
200210280931268940019A0D7,Wausau Insurance & Insurance C FL,0
200210280931269040019A0E1,Wausau Insurance & Insurance C,0
200210280931269140019A0EB,Wausau Insurance & Insurance C TX,0
200210280931269340019A0FF,Wausau Insurance & Insurance C,0
200210280931269440019A109,Wausau Insurance & Insurance C,0
200210280931269540019A113,Wausau Insurance & Insurance C IN,0
200210280931269640019A11D,Wausau Insurance & Insurance C TX,0
200210280931269740019A127,Wausau Insurance & Insurance C IN,0
200210280931269940019A13B,Wausau Insurance & Insurance C TX,0
200210280931270050019A145,Wausau Insurance & Insurance C NY,0
200210280931270250019A159,Wausau Insurance & Insurance C NY,0
200210280931270350019A163,Wausau Insurance & Insurance C IN,0
200210280931270450019A16D,Wausau Insurance & Insurance C,0
200210280931270550019A177,Wausau Insurance & Insurance C MN,0
200210280931270650019A181,Wausau Insurance & Insurance C,0
200210280931270750019A18B,Wausau Insurance & Insurance C TX,0
200210280931270850019A195,Wausau Insurance & Insurance C MO,0
200210280931270950019A19F,Wausau Insurance & Insurance C,0
200210280931271350019A1C7,Wausau Insurance & Insurance C TX,0
200210280931271450019A1D1,Wausau Insurance & Insurance C NY,0
200210280931271550019A1DB,Wausau Insurance & Insurance C,0
200210280931271650019A1E5,Wausau Insurance & Insurance C NY,0
200210280931271750019A1EF,Wausau Insurance & Insurance C TX,0
200210280931271850019A1F9,Wausau Insurance & Insurance C NY,0
200210280931271950019A203,Wausau Insurance & Insurance C,0
200210280931272050019A20D,Wausau Insurance & Insurance C MN,0
200210280931272150019A217,Wausau Insurance & Insurance C,0
200210280931272250019A221,Wausau Insurance & Insurance C TX,0
200210280931272350019A22B,Wausau Insurance & Insurance C,0
200210280931272450019A235,Wausau Insurance & Insurance C NY,0
200210280931272550019A23F,Wausau Insurance & Insurance C,0
200210280931272650019A249,Wausau Insurance & Insurance C MN,0
200210280931272750019A253,Wausau Insurance & Insurance C,0
200210280931272850019A25D,Wausau Insurance & Insurance C,0
200210280931272950019A267,Wausau Insurance & Insurance C TX,0
200210280931273050019A271,Wausau Insurance & Insurance C TX,0
200210280931273150019A27B,Wausau Insurance & Insurance C TX,0
